c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100
intense,good,person_1364,intenso,buena,Spanish,RJ,es,0.20534616708755493,0.17875315248966214,0.1657676249742508,0.16470538079738614,0.16761603951454165,0.16821691393852234,0.2118520140647888,0.18925723433494568,0.17829735577106476,0.17956259846687314,0.1835783123970032,0.18110796809196472,0.14187918603420258,0.14844001829624176,0.14655181765556335,0.14754796028137207,0.152622789144516,0.156681090593338
get,have,person_1364,conseguir,tener,Spanish,RV,es,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.4468073546886444,0.419359028339386,0.3943444788455963,0.3839240074157715,0.3877726495265961,0.3855876624584198,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
ago,before,person_1364,hace,antes,Spanish,RY,es,0.3593020141124725,0.3426876366138458,0.34873995184898376,0.3320136070251465,0.3195089101791382,0.3118569552898407,0.3488895297050476,0.31397005915641785,0.3104158639907837,0.3096382021903992,0.30519846081733704,0.3009130954742432,0.43525028228759766,0.3850589692592621,0.3333958089351654,0.290776789188385,0.2700999081134796,0.2540823817253113
might,would,person_1364,podría,haría,Spanish,RV,es,0.7750725150108337,0.6820615530014038,0.5989589691162109,0.5711705684661865,0.5584880113601685,0.5486912727355957,0.5777606368064879,0.5604932308197021,0.5390063524246216,0.5535426139831543,0.5510296821594238,0.5533238053321838,0.755545973777771,0.641292154788971,0.5679030418395996,0.4932161569595337,0.455461323261261,0.4316069483757019
making,wining,person_974,hacer,vinificación,Spanish,RV,es,0.15492939949035645,0.1848125904798508,0.18022212386131287,0.18023918569087985,0.176334410905838,0.1760813146829605,0.12849244475364685,0.11787904798984528,0.10072904825210573,0.09577605873346327,0.08998982608318329,0.08499171584844589,0.10348373651504517,0.09202313423156738,0.11963184177875519,0.12347069382667542,0.12006595730781555,0.11996230483055115
get,have,person_1548,conseguir,tener,Spanish,RV,es,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.4468073546886444,0.419359028339386,0.3943444788455963,0.3839240074157715,0.3877726495265961,0.3855876624584198,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
wanted,wished,person_551,quería,deseaba,Spanish,RV,es,0.7231695652008057,0.6360751390457153,0.5802146196365356,0.5325777530670166,0.5102146863937378,0.4881230592727661,0.7588893175125122,0.7021032571792603,0.6596262454986572,0.6291223764419556,0.620057225227356,0.604805588722229,0.5480127334594727,0.538785457611084,0.4771718978881836,0.43359386920928955,0.4054493010044098,0.3851916491985321
concerns,doubts,person_551,preocupaciones,dudas,Spanish,RN,es,0.5444138050079346,0.5424889326095581,0.5202509164810181,0.46982195973396296,0.44988492131233215,0.4298173189163208,0.4741588830947876,0.4611188471317291,0.4607998132705689,0.4585608243942261,0.4535360336303711,0.4478585720062256,0.5524823665618896,0.578067421913147,0.5007175207138062,0.4695136249065399,0.43795299530029297,0.4177665710449219
trip,travel,person_551,viaje,viaje,Spanish,RN,es,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286,0.7552014589309692,0.7086328864097595,0.6577489376068115,0.6237364411354065,0.5978444218635559,0.5768713355064392,0.4815981388092041,0.4896734058856964,0.4472235143184662,0.3867785334587097,0.36347630620002747,0.34712910652160645
good,complete,person_551,buena,completa,Spanish,RJ,es,0.16979646682739258,0.15382207930088046,0.1411675065755844,0.13508568704128265,0.1324097067117691,0.1318432092666626,0.3178051710128784,0.32347896695137024,0.2991088926792145,0.31226858496665955,0.3049217462539673,0.3098281919956207,0.11904815584421158,0.12551704049110413,0.11796785145998001,0.11466111242771149,0.11316797882318497,0.11421771347522736
choice,selection,person_551,elección,selección,Spanish,RN,es,0.4206977188587189,0.3816081285476685,0.3543440103530884,0.34081387519836426,0.3211598694324493,0.3143135905265808,0.3805425763130188,0.37304064631462097,0.3301864266395569,0.31154873967170715,0.31110870838165283,0.29880285263061523,0.4385136067867279,0.47606325149536133,0.40418535470962524,0.3255422115325928,0.28642845153808594,0.26603907346725464
made,done,person_551,hecho,hecho,Spanish,RV,es,0.2877309918403625,0.2798879146575928,0.26602450013160706,0.2728369235992432,0.26329928636550903,0.2663165330886841,0.7257980108261108,0.6717571616172789,0.6254658102989197,0.5950555205345154,0.5795105695724487,0.5681485533714294,0.18182635307312012,0.16124117374420166,0.1568068116903305,0.16063666343688965,0.15675410628318787,0.15976214408874512
answer,clear,person_1944,contestar,despejar,Spanish,RV,es,0.2628667950630188,0.260789155960083,0.2539583146572113,0.2432030588388443,0.2308515012264252,0.22152546048164368,0.374085545539856,0.3542218804359436,0.3400256037712097,0.3254005312919617,0.3235762715339661,0.3178936839103699,0.18295128643512726,0.1671043336391449,0.18030086159706116,0.19143567979335785,0.18794164061546326,0.1875028759241104
questions,doubts,person_1944,preguntas,dudas,Spanish,RN,es,0.4506704211235046,0.4112063050270081,0.393785297870636,0.36924660205841053,0.3559499084949493,0.3417956233024597,0.4813814759254456,0.4803703129291534,0.4639679789543152,0.4528413414955139,0.44128262996673584,0.4358235001564026,0.44908201694488525,0.39881524443626404,0.39334213733673096,0.35020989179611206,0.32246965169906616,0.3169623017311096
used,use,person_1944,utilizado,utilizar,Spanish,RV,es,0.6154783964157104,0.4930724501609802,0.42154616117477417,0.3737850189208984,0.3551495671272278,0.3449456989765167,0.5846884250640869,0.581452488899231,0.5341107845306396,0.5136541128158569,0.4825660586357117,0.4686002731323242,0.6800236105918884,0.5304741263389587,0.402263343334198,0.35722965002059937,0.3330494165420532,0.32036900520324707
new,original,person_1944,nuevo,original,Spanish,RJ,es,0.31470030546188354,0.29759958386421204,0.2877397835254669,0.25255587697029114,0.2544546127319336,0.2516898214817047,0.2758281528949737,0.25691747665405273,0.2696698904037476,0.2558484077453613,0.2590389549732208,0.2583938241004944,0.2705175280570984,0.24180884659290314,0.21824461221694946,0.20743721723556519,0.1995735466480255,0.1929014027118683
surfing,surf,person_1944,surf,surf,Spanish,RN,es,0.7657774686813354,0.7079160213470459,0.645403265953064,0.578344464302063,0.5546377897262573,0.5360227823257446,0.8090821504592896,0.7497519254684448,0.6922237277030945,0.6521358489990234,0.6244882941246033,0.6048974394798279,0.7731872797012329,0.6829584836959839,0.5946756601333618,0.5517879128456116,0.5319265127182007,0.5228427648544312
make,do,person_1944,hacer,hacer,Spanish,RV,es,0.3964872360229492,0.3972426652908325,0.3771708309650421,0.37742733955383295,0.3655977249145508,0.3614171445369721,0.7949799299240112,0.7470732927322388,0.6887123584747314,0.6448253393173218,0.6220111846923828,0.6071100234985352,0.3091330826282501,0.31502535939216614,0.3222962021827698,0.32232150435447693,0.32175764441490173,0.3223313093185425
sale,discount,person_1944,venta,descuento,Spanish,RN,es,0.31979379057884216,0.3068477511405945,0.2937568426132202,0.28718066215515137,0.29019880294799805,0.2816462516784668,0.27372831106185913,0.25167566537857056,0.23857980966567996,0.2298092246055603,0.2284412384033203,0.22315247356891632,0.31017887592315674,0.2903077006340027,0.2672500014305115,0.2485959529876709,0.24499404430389404,0.2415294349193573
time,date,person_395,tiempo,fecha,Spanish,RN,es,0.2984767556190491,0.2756522297859192,0.2608731985092163,0.2380483895540237,0.22585029900074005,0.21780800819396973,0.17766928672790527,0.17616061866283414,0.1572871208190918,0.15260666608810425,0.15714454650878906,0.15634503960609436,0.21467772126197815,0.19509366154670715,0.19766798615455627,0.17805102467536926,0.17174756526947021,0.168157160282135
tell,ask,person_395,dile,preguntar,Spanish,RV,es,0.6521175503730774,0.5710489153862,0.5249686241149902,0.4921670258045197,0.4644977450370789,0.4527223706245422,0.3026723563671112,0.2993190288543701,0.2869815826416016,0.26894158124923706,0.2653125524520874,0.2631629407405853,0.5752492547035217,0.5100312232971191,0.4449406862258911,0.4403058886528015,0.4300270974636078,0.42162731289863586
go,practice,person_395,ir,practicar,Spanish,RV,es,0.09771212935447693,0.08894450962543488,0.09592825919389723,0.10304306447505952,0.0975797027349472,0.09069551527500153,0.1618918478488922,0.15094345808029175,0.14592920243740082,0.13784360885620114,0.13492350280284882,0.13732406497001648,0.09389952570199966,0.09990206360816956,0.10313308238983154,0.10931698232889175,0.11121527850627899,0.1170072928071022
express,show,person_2264,expresar,mostrar,Spanish,RV,es,0.12548720836639404,0.11296801269054413,0.10026098787784576,0.09664780646562576,0.1007186472415924,0.10489985346794127,0.4820176064968109,0.4501197040081024,0.4350264072418213,0.4370366334915161,0.4352948069572449,0.423772931098938,0.19422248005867004,0.17707867920398712,0.13313540816307068,0.12591469287872314,0.11788449436426163,0.11139759421348572
thing,way,person_1194,cosa,manera,Spanish,RN,es,0.4346502423286438,0.4525617361068726,0.4274340271949768,0.4194924831390381,0.405557781457901,0.39876940846443176,0.5245502591133118,0.5177448987960815,0.5008018016815186,0.4781782627105713,0.4727582931518554,0.4631830453872681,0.508273720741272,0.4306420087814331,0.39701494574546814,0.3850455582141876,0.37874868512153625,0.374931663274765
tell,say,person_2264,dile,decir,Spanish,RV,es,0.6465024948120117,0.5864979028701782,0.5321345329284668,0.4992541670799256,0.4838590025901794,0.4716316163539887,0.2250673770904541,0.23635366559028625,0.22003960609436035,0.21161188185215,0.20715782046318051,0.2031117081642151,0.5638948082923889,0.5175262689590454,0.441672146320343,0.40815645456314087,0.3942927420139313,0.3874724507331848
thoughts,impression,person_24,pensamientos,impresión,Spanish,RN,es,0.2375999540090561,0.20696476101875305,0.21688736975193024,0.20612269639968872,0.204646959900856,0.20550799369812006,0.1558344066143036,0.14615842700004578,0.14461395144462585,0.13832595944404602,0.13306137919425964,0.12983053922653198,0.24584369361400604,0.22247371077537537,0.21161207556724548,0.2040097415447235,0.19071629643440247,0.18269816040992737
stay,go,person_1584,quedarse,ir,Spanish,RV,es,0.2773976624011993,0.2680901885032654,0.2482136934995651,0.23161405324935916,0.2200254201889038,0.2147483229637146,0.2346518635749817,0.20996734499931333,0.21376889944076535,0.20241448283195496,0.19633692502975464,0.19515390694141388,0.3756232261657715,0.426041841506958,0.3714963495731354,0.33403804898262024,0.31262099742889404,0.30681800842285156
ask,demand,person_358,preguntar,demandar,Spanish,RV,es,0.18184418976306915,0.20124551653862,0.16910873353481293,0.15076860785484314,0.13824588060379028,0.13510029017925262,0.3743581771850586,0.3575143814086914,0.33771616220474243,0.3261657357215881,0.3253275454044342,0.3211580216884613,0.11782193928956985,0.08922341465950012,0.10618332773447037,0.09684304893016815,0.0901826024055481,0.08603331446647644
duet,duo,person_1584,dueto,dúo,Spanish,RN,es,0.4402784705162048,0.3963577151298523,0.3631242513656616,0.36021745204925537,0.34648260474205017,0.3527221083641052,0.7590707540512085,0.6555700302124023,0.5575215816497803,0.5141171216964722,0.486536979675293,0.4748403429985046,0.32251590490341187,0.3065592646598816,0.30157995223999023,0.29747524857521057,0.3080258369445801,0.31368792057037354
plan,make,person_1220,planificar,hacer,Spanish,RV,es,0.22235144674777985,0.22152161598205566,0.19832897186279294,0.19508223235607147,0.19197091460227966,0.1950056105852127,0.4131685495376587,0.381668359041214,0.3554809987545013,0.3626476526260376,0.35465359687805176,0.3506653904914856,0.036886729300022125,0.060135334730148315,0.07349804043769836,0.0819060280919075,0.08979881554841995,0.09244787693023682
especially,specially,person_1220,especialmente,especialmente,Spanish,RY,es,0.3421987891197205,0.3366724848747253,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763,0.8242042660713196,0.7389928102493286,0.6539099812507629,0.6008429527282715,0.5704267621040344,0.5498055219650269,0.15365742146968842,0.15379394590854645,0.1389886736869812,0.12332379817962646,0.1122138649225235,0.10656371712684631
recipes,food,person_1220,recetas,alimentos,Spanish,RN,es,0.35859030485153204,0.33103102445602417,0.3233886957168579,0.2996576428413391,0.28752487897872925,0.2878931164741516,0.2757770121097565,0.2682834267616272,0.26571527123451233,0.2541077733039856,0.25695857405662537,0.2574357390403748,0.3172970414161682,0.3117043673992157,0.33483901619911194,0.33578774333000183,0.3334725499153137,0.33797675371170044
get,make,person_1220,conseguir,hacer,Spanish,RV,es,0.37956053018569946,0.41317057609558105,0.4066177010536194,0.3878031373023987,0.3760313391685486,0.3692693710327149,0.4704558849334717,0.4412933588027954,0.4149410426616669,0.3944805860519409,0.38848739862442017,0.38324499130249023,0.3032979965209961,0.3682272434234619,0.3719475567340851,0.35499173402786255,0.3403833508491516,0.33484676480293274
game,match,person_2264,juego,partido,Spanish,RN,es,0.32443273067474365,0.3061141073703766,0.28904157876968384,0.27826234698295593,0.2717436552047729,0.2621873021125793,0.3766588568687439,0.33150923252105713,0.3303169012069702,0.3179267644882202,0.310404896736145,0.29629093408584595,0.6013789176940918,0.5321686267852783,0.436087429523468,0.3911585509777069,0.3678309917449951,0.3554535508155823
trip,travel,person_236,viaje,viaje,Spanish,RN,es,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286,0.7552014589309692,0.7086328864097595,0.6577489376068115,0.6237364411354065,0.5978444218635559,0.5768713355064392,0.4815981388092041,0.4896734058856964,0.4472235143184662,0.3867785334587097,0.36347630620002747,0.34712910652160645
move,translate,person_236,mover,traducir,Spanish,RV,es,0.18362705409526825,0.15878596901893616,0.127644881606102,0.11957117170095445,0.1301717609167099,0.13994038105010986,0.30456769466400146,0.28491637110710144,0.2551169097423553,0.2442089021205902,0.2383991777896881,0.24851205945014954,0.1317833662033081,0.14386165142059326,0.16994905471801758,0.16221651434898376,0.1598789095878601,0.15530839562416077
hope,believe,person_236,espero,creer,Spanish,RV,es,0.4581044912338257,0.4031299948692322,0.36991271376609797,0.3390153646469116,0.3286508321762085,0.33183610439300537,0.2631960511207581,0.2456496953964233,0.23720623552799225,0.2319401800632477,0.2328726351261139,0.2350451052188873,0.4327438771724701,0.4204558730125427,0.39007407426834106,0.3621457517147064,0.343395471572876,0.3298799991607666
sincerely,faithfully,person_236,sinceramente,fielmente,Spanish,RY,es,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716,0.2699283063411713,0.27810901403427124,0.2778828740119934,0.2684564888477325,0.26566386222839355,0.2622610628604889,0.33496326208114624,0.308074027299881,0.2708606719970703,0.2648465633392334,0.26764702796936035,0.2606129050254822
latest,last,person_236,últimos,última,Spanish,RJ,es,0.2839202284812927,0.28450095653533936,0.2521834969520569,0.2485082745552063,0.23861679434776306,0.22977948188781736,0.26681774854660034,0.251518189907074,0.23120303452014926,0.22172796726226807,0.21245348453521729,0.2101745307445526,0.24791666865348816,0.2291240096092224,0.20459605753421783,0.1832643449306488,0.16733665764331818,0.15642672777175903
afterwards,after,person_1306,luego,después,Spanish,RY,es,0.5406426191329956,0.5305905342102051,0.4650031924247742,0.4456033706665039,0.4230499267578125,0.4080672860145569,0.7737901210784912,0.7134147882461548,0.5878362059593201,0.5390415191650391,0.5160304307937622,0.507145881652832,0.33012163639068604,0.3295901119709015,0.26801159977912903,0.24382275342941284,0.2365742325782776,0.2317163050174713
want,like,person_1306,quiero,gusta,Spanish,RV,es,0.5281713008880615,0.5107708573341371,0.4850226044654846,0.4689836800098419,0.4439934492111206,0.42967432737350464,0.4528006315231323,0.42510825395584106,0.4196262955665589,0.4023909866809845,0.3921595811843872,0.3885822892189026,0.388895183801651,0.38385897874832153,0.3792950510978699,0.39460378885269165,0.3872036337852478,0.3771572709083557
