c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100
were,did,person_1580,ถูก,ไม่,Thai,RV,th,0.48573485016822815,0.44525402784347534,0.4347148537635803,0.4111502468585968,0.39429306983947754,0.380547434091568
really,very,person_1580,จริงๆ,มาก,Thai,RY,th,0.5253487825393677,0.4909748435020447,0.4865401089191437,0.4753642678260803,0.4685911536216736,0.4640321433544159
meant,mean,person_2705,ตั้งใจ,เฉลี่ย,Thai,RV,th,0.44762706756591797,0.42346641421318054,0.4342438280582428,0.40234488248825073,0.37836283445358276,0.3748827576637268
meant,is,person_2705,ตั้งใจ,คือ,Thai,RV,th,0.3041091561317444,0.2722727060317993,0.285449743270874,0.2660779356956482,0.2619973421096802,0.2654496431350708
information,notice,person_2705,ข้อมูล,สังเกต,Thai,RN,th,0.21814632415771484,0.21519352495670319,0.20424184203147888,0.2083871215581894,0.2081637978553772,0.20675259828567505
advertisement,notice,person_1136,โฆษณา,สังเกต,Thai,RN,th,0.22976362705230713,0.21923646330833435,0.1942608654499054,0.19275102019309998,0.18033623695373535,0.17425116896629333
would,could,person_1615,จะ,อาจ,Thai,RV,th,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731
met,knew,person_282,พบ,รู้,Thai,RV,th,0.36339107155799866,0.36963823437690735,0.3549821972846985,0.3562968373298645,0.35257789492607117,0.3510051667690277
chance,time,person_48,โอกาส,เวลา,Thai,RN,th,0.3043007254600525,0.30562064051628113,0.2831915616989136,0.2692396938800812,0.26439017057418823,0.2565821707248688
do,have,person_725,ทำ,มี,Thai,RV,th,0.3500128984451294,0.38701772689819336,0.37848377227783203,0.38920673727989197,0.3759952783584595,0.3655768632888794
bring,prepare,person_937,นำ,เตรียม,Thai,RV,th,0.31859296560287476,0.30207109451293945,0.3105536699295044,0.30879396200180054,0.31716474890708923,0.32000964879989624
got,went,person_1047,มี,ก็,Thai,RV,th,0.5047570466995239,0.5599259734153748,0.5125607252120972,0.4884302616119385,0.4803272485733032,0.4601009488105774
could,would,person_1047,อาจ,จะ,Thai,RV,th,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731
see,meet,person_2361,ดู,พบปะ,Thai,RV,th,0.2851015329360962,0.2559128999710083,0.24312631785869598,0.2261945605278015,0.2189907729625702,0.21465301513671875
be,give,person_858,สามารถ,ให้,Thai,RV,th,0.23469538986682892,0.28791120648384094,0.30457571148872375,0.26046937704086304,0.2591775953769684,0.2598600387573242
do,give,person_858,ทำ,ให้,Thai,RV,th,0.3047373294830322,0.35347098112106323,0.3532984256744385,0.3311033844947815,0.31882569193840027,0.3191033601760864
statement,expression,person_858,งบ,นิพจน์,Thai,RN,th,0.23178808391094208,0.2132921665906906,0.18427768349647522,0.1688985824584961,0.15564066171646118,0.1410568356513977
had,was,person_282,มี,ถูก,Thai,RV,th,0.570400059223175,0.5780941247940063,0.5032697319984436,0.48435360193252563,0.4631531834602356,0.4562388062477112
trunks,suit,person_521,กางเกง,สูท,Thai,RN,th,0.18557532131671906,0.16141676902770996,0.16595187783241272,0.15974771976470947,0.15101778507232666,0.15165790915489197
stage,state,person_2540,เวที,รัฐ,Thai,RN,th,0.13584260642528534,0.11033662408590317,0.10416963696479797,0.09571519494056702,0.0889165997505188,0.08932843804359436
stage,state,person_2540,เวที,รัฐ,Thai,RN,th,0.13584260642528534,0.11033662408590317,0.10416963696479797,0.09571519494056702,0.0889165997505188,0.08932843804359436
prize,price,person_2540,รางวัล,ราคา,Thai,RN,th,0.18224802613258362,0.18022014200687408,0.16955360770225525,0.16104277968406677,0.15076594054698944,0.14180898666381836
staying,joining,person_858,อยู่,รวม,Thai,RV,th,0.23050513863563538,0.2309368997812271,0.21133571863174438,0.2139698565006256,0.20898586511611938,0.20594722032546997
would,could,person_2378,จะ,อาจ,Thai,RV,th,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731
go,come,person_2540,ไป,มา,Thai,RV,th,0.3997579514980316,0.40047991275787354,0.3707098364830017,0.3827647566795349,0.3702765107154846,0.35808417201042175
help,give,person_725,ช่วย,ให้,Thai,RV,th,0.4046210050582886,0.41665273904800415,0.4561674892902374,0.4071783423423767,0.40273022651672363,0.39120882749557495
playing,having,person_725,เล่น,มี,Thai,RV,th,0.2978455722332001,0.2834945321083069,0.2728363573551178,0.2615048885345459,0.26096636056900024,0.248604416847229
do,is,person_725,ทำ,คือ,Thai,RV,th,0.37727081775665283,0.40221238136291504,0.3541158437728882,0.3294844925403595,0.3138596713542938,0.3016846179962158
meant,was,person_1660,ตั้งใจ,ถูก,Thai,RV,th,0.4824463725090027,0.4729483723640442,0.47455161809921265,0.44064056873321533,0.4290781319141388,0.41267532110214233
reminded,remember,person_725,เตือน,จำ,Thai,RV,th,0.5159235596656799,0.5220407247543335,0.48063400387763977,0.438790887594223,0.42004168033599854,0.4113096594810486
work,experience,person_2184,ผล,พบ,Thai,RV,th,0.25123414397239685,0.24595396220684052,0.21321681141853333,0.19380038976669312,0.18674089014530182,0.1832866072654724
stage,state,person_2184,เวที,รัฐ,Thai,RN,th,0.13584260642528534,0.11033662408590317,0.10416963696479797,0.09571519494056702,0.0889165997505188,0.08932843804359436
ability,skill,person_1498,สามารถ,ทักษะ,Thai,RN,th,0.4708417057991028,0.4707033932209015,0.433249831199646,0.40589284896850586,0.4004194736480713,0.3902571201324463
was,went,person_1660,ถูก,ก็,Thai,RV,th,0.5267217755317688,0.536994457244873,0.4917770028114319,0.45946770906448364,0.4332193434238434,0.42118310928344727
progress,go,person_558,ilerleye,gitmek,Turkish,RV,tr,0.10988527536392212,0.11020781099796295,0.11383488029241562,0.10818438231945038,0.09844499826431274,0.0949547216296196
full,complete,person_1198,tam,komple,Turkish,RJ,tr,0.4081851541996002,0.45855286717414856,0.3641682267189026,0.3358086347579956,0.3153480291366577,0.3004601001739502
understand,get,person_1816,anlamak,almak,Turkish,RV,tr,0.35157066583633423,0.35132288932800293,0.3144567608833313,0.30304473638534546,0.29729920625686646,0.29114556312561035
arts,art,person_1816,sanat,sanat,Turkish,RN,tr,0.6034015417098999,0.5283942222595215,0.47154659032821655,0.454410195350647,0.44197192788124084,0.4311304986476898
holding,making,person_1816,holding,yapma,Turkish,RV,tr,0.21920257806777954,0.25742000341415405,0.2888912558555603,0.28519177436828613,0.28496548533439636,0.28176653385162354
reasonably,nice,person_1816,makul,güzel,Turkish,RY,tr,0.40146103501319885,0.3843286633491516,0.3554803133010864,0.34279507398605347,0.3387291431427002,0.3299320340156555
idea,application,person_1816,fikir,uygulama,Turkish,RN,tr,0.18629500269889832,0.16399702429771423,0.15538951754570007,0.13635888695716858,0.1281450390815735,0.12260166555643082
sore,sour,person_1816,boğaz,ekşi,Turkish,RJ,tr,0.25273022055625916,0.23714414238929749,0.23379221558570862,0.22595080733299255,0.22026169300079346,0.21824467182159424
were,made,person_1816,edildi,yapılan,Turkish,RV,tr,0.3493701219558716,0.33490514755249023,0.30614739656448364,0.31248748302459717,0.32333993911743164,0.3202604651451111
attended,joined,person_1816,katıldı,katıldı,Turkish,RV,tr,0.3453274369239807,0.3102429211139679,0.299491822719574,0.3062799274921417,0.30333322286605835,0.30072057247161865
course,class,person_558,kursu,sınıf,Turkish,RN,tr,0.2895529866218567,0.26881125569343567,0.24394795298576355,0.2296791672706604,0.21864786744117737,0.2085687518119812
view,find,person_558,görünümü,bul,Turkish,RV,tr,0.1639365553855896,0.17894908785820007,0.15660279989242554,0.14451855421066284,0.13776353001594543,0.13643629848957062
let,make,person_287,izin,yapmak,Turkish,RV,tr,0.3713749051094055,0.39260101318359375,0.3755890727043152,0.358784019947052,0.3557971715927124,0.3520309031009674
worth,worthy,person_558,değer,layık,Turkish,RJ,tr,0.409336119890213,0.3994663953781128,0.3673880696296692,0.33403128385543823,0.3157654404640198,0.30358460545539856
clean,clear,person_955,temiz,temizleyin,Turkish,RJ,tr,0.29504162073135376,0.2798289656639099,0.2624758780002594,0.2522112727165222,0.24820247292518616,0.23827418684959412
come,go,person_955,gel,gitmek,Turkish,RV,tr,0.3997579514980316,0.40047991275787354,0.3707098364830017,0.3827647566795349,0.3702765107154846,0.35808417201042175
well,good,person_955,iyi,iyi,Turkish,RJ,tr,0.4195498824119568,0.38746416568756104,0.3695948123931885,0.36305034160614014,0.3603937327861786,0.35601431131362915
do,make,person_955,yapmak,yapmak,Turkish,RV,tr,0.3964872360229492,0.3972426652908325,0.3771708309650421,0.377427339553833,0.3655977249145508,0.36141714453697205
stars,starts,person_955,yıldız,başlar,Turkish,RN,tr,0.06822684407234192,0.06864172220230103,0.06554262340068817,0.06294573843479156,0.05911505967378616,0.05615207180380821
love,lovers,person_2565,aşk,severler,Turkish,RN,tr,0.30071860551834106,0.270879328250885,0.25704580545425415,0.24400559067726135,0.24217519164085388,0.2397764027118683
met,got,person_2565,tanış,var,Turkish,RV,tr,0.3518207371234894,0.3677230179309845,0.3245614767074585,0.3317278027534485,0.3286621570587158,0.3285224437713623
nowadays,today,person_2565,günümüzde,bugün,Turkish,RY,tr,0.28836047649383545,0.2785866856575012,0.25237512588500977,0.24438683688640594,0.23138707876205444,0.22337287664413452
international,internal,person_2565,dünya,iç,Turkish,RJ,tr,0.2502538561820984,0.21494242548942566,0.19696170091629028,0.190433070063591,0.19370654225349426,0.19430074095726013
price,money,person_1198,fiyat,para,Turkish,RN,tr,0.24029818177223206,0.226767897605896,0.22574660181999207,0.21565397083759308,0.21689897775650024,0.20939910411834717
acquainted,used,person_558,tanımak,kullanılan,Turkish,RJ,tr,0.22573480010032654,0.20735134184360504,0.17873337864875793,0.16766968369483948,0.1691373586654663,0.17517182230949402
small,close,person_1198,küçük,yakın,Turkish,RJ,tr,0.20021873712539673,0.19009801745414734,0.1779884397983551,0.16817103326320648,0.16742756962776184,0.16170966625213623
invention,production,person_2242,buluş,üretim,Turkish,RN,tr,0.12295223772525787,0.11710968613624573,0.10885531455278397,0.09803029894828796,0.1028660386800766,0.10196305066347122
miserable,unhappy,person_1198,sefil,mutsuz,Turkish,RJ,tr,0.5333999991416931,0.4779532551765442,0.45779943466186523,0.44774001836776733,0.4404227137565613,0.43189871311187744
only,just,person_1462,sadece,sadece,Turkish,RY,tr,0.5563560724258423,0.5324108600616455,0.5018960237503052,0.47398391366004944,0.45508402585983276,0.442857563495636
stuff,staff,person_2643,malzeme,personel,Turkish,RN,tr,0.07736600190401077,0.07714606821537018,0.07467591762542725,0.0628364160656929,0.06428160518407822,0.060411445796489716
made,met,person_2643,yapılan,tanış,Turkish,RV,tr,0.21663115918636322,0.22780098021030426,0.21996133029460907,0.2382948100566864,0.24364525079727173,0.24441754817962646
okay,fine,person_2643,iyi,iyi,Turkish,RJ,tr,0.4796677231788635,0.4422638714313507,0.4438404440879822,0.39891088008880615,0.3881556987762451,0.3725379407405853
use,spend,person_958,kullanın,harcamak,Turkish,RV,tr,0.21938413381576538,0.2071777582168579,0.20104750990867615,0.19195814430713654,0.19040590524673462,0.19239667057991028
shop,market,person_958,dükkanı,piyasa,Turkish,RN,tr,0.2725249230861664,0.2538839280605316,0.24945618212223053,0.2413010448217392,0.23464170098304749,0.23243314027786255
choice,possibility,person_958,seçim,olasılık,Turkish,RN,tr,0.2781648635864258,0.2733071446418762,0.2518288493156433,0.2453334927558899,0.23923641443252563,0.23313406109809875
stayed,been,person_958,kaldı,olmuş,Turkish,RV,tr,0.3232992887496948,0.3167935013771057,0.3174995183944702,0.3047776222229004,0.29898950457572937,0.27906227111816406
drive,driver,person_2484,sürücü,sürücü,Turkish,RN,tr,0.33012092113494873,0.29944202303886414,0.2712177038192749,0.26728832721710205,0.25922128558158875,0.24436146020889282
move,walk,person_2484,taşımak,yürümek,Turkish,RV,tr,0.21227605640888214,0.20061108469963074,0.19310876727104187,0.17438958585262299,0.1722327619791031,0.16729092597961426
bring,have,person_2484,getirmek,var,Turkish,RV,tr,0.267757773399353,0.2908129096031189,0.3303244709968567,0.3064548969268799,0.2942965626716614,0.28058701753616333
tell,write,person_2484,söyle,yazmak,Turkish,RV,tr,0.3699246048927307,0.34827756881713867,0.3308451175689697,0.299851655960083,0.2848159670829773,0.2815578579902649
reply,apply,person_244,yanıtla,uygulamak,Turkish,RV,tr,0.11187851428985596,0.11436912417411804,0.10927826911211014,0.09742492437362671,0.08882159739732742,0.08266571164131165
would,should,person_2484,cekti,gerekir,Turkish,RV,tr,0.6448183655738831,0.6456886529922485,0.5800858736038208,0.5456504821777344,0.5286440849304199,0.526125431060791
likes,prefer,person_2255,seviyor,tercih,Turkish,RV,tr,0.3600926995277405,0.31873828172683716,0.2723318040370941,0.2591850757598877,0.2468826174736023,0.23903051018714905
closed,close,person_2485,kapalı,yakın,Turkish,RJ,tr,0.27860027551651,0.27040964365005493,0.29026785492897034,0.28234198689460754,0.2783109247684479,0.267139732837677
is,does,person_2485,-dir,yapar,Turkish,RV,tr,0.3409162163734436,0.3439808487892151,0.33262899518013,0.3150063157081604,0.30822131037712097,0.3092838525772095
safe,secure,person_2485,güvenli,güvenli,Turkish,RJ,tr,0.43969154357910156,0.4804815351963043,0.4318353533744812,0.4018101692199707,0.4010659456253052,0.38214802742004395
say,tell,person_1155,söyle,söyle,Turkish,RV,tr,0.6465024948120117,0.5864979028701782,0.5321345329284668,0.49925416707992554,0.48385900259017944,0.47163161635398865
say,tell,person_1155,söyle,söyle,Turkish,RV,tr,0.6465024948120117,0.5864979028701782,0.5321345329284668,0.49925416707992554,0.48385900259017944,0.47163161635398865
made,did,person_1155,yapılan,yaptı,Turkish,RV,tr,0.36014583706855774,0.3162577152252197,0.28065258264541626,0.2844599485397339,0.28688597679138184,0.2886045575141907
product,production,person_979,ürün,üretim,Turkish,RN,tr,0.35488706827163696,0.31009045243263245,0.28290534019470215,0.2713506817817688,0.2595055103302002,0.24840405583381653
notice,understand,person_1806,fark,anlamak,Turkish,RV,tr,0.27245426177978516,0.255797803401947,0.23886561393737793,0.2190157175064087,0.22304384410381317,0.23190683126449585
advertised,written,person_1806,reklamı,yazılı,Turkish,RV,tr,0.17984598875045776,0.16357091069221497,0.15771923959255219,0.17105969786643982,0.17626921832561493,0.17466770112514496
late,later,person_1806,gecikti,sonra,Turkish,RY,tr,0.40766656398773193,0.3486377000808716,0.31090494990348816,0.2984768748283386,0.29819294810295105,0.29429954290390015
give,accept,person_1806,vermek,kabul,Turkish,RV,tr,0.2741211950778961,0.2967253029346466,0.30552974343299866,0.2878827452659607,0.2880343794822693,0.2920924425125122
have,find,person_2255,var,bul,Turkish,RV,tr,0.3160594403743744,0.34717875719070435,0.3427170515060425,0.3301730751991272,0.3290039300918579,0.31830984354019165
organisation,arrangement,person_244,örgütü,aranjman,Turkish,RN,tr,0.1839156448841095,0.17480044066905975,0.1501239836215973,0.14990200102329254,0.1476428210735321,0.14218956232070923
requests,demands,person_244,istek,talep,Turkish,RN,tr,0.3643029034137726,0.3340683579444885,0.28292131423950195,0.2765747904777527,0.2670723795890808,0.2585514187812805
arrange,do,person_244,düzenlemek,yapmak,Turkish,RV,tr,0.2548156678676605,0.2298852503299713,0.2151220440864563,0.2059277594089508,0.2162572145462036,0.2189282327890396
fairly,enough,person_702,oldukça,yeterli,Turkish,RY,tr,0.3140532970428467,0.2936418354511261,0.29212141036987305,0.2926062345504761,0.2867858409881592,0.2828075885772705
also,however,person_702,ayrıca,ancak,Turkish,RY,tr,0.45601654052734375,0.46204280853271484,0.4586089849472046,0.4519747495651245,0.4403758645057678,0.42561274766921997
